ID_PENJUALAN,TANGGAL,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,UTILITY
24458,2010-01-10 21:37:56,0210035,LA LIGHTS MENTHOL 12S,1.0,7000.0,7000.0
46639,2010-08-12 23:58:56,0230109,BAYCLIN PEMUTIH FRE200ML,1.0,2750.0,2750.0
35066,2010-07-11 09:17:58,0260043,FORMULA TB DSCVR EXTREM,1.0,6000.0,6000.0
35066,2010-07-11 09:17:58,0210013,CLAS MILD 12S,1.0,7000.0,7000.0
35066,2010-07-11 09:17:58,0240512,CLOSE UP CRISTAL FROST65G,1.0,4700.0,4700.0
42467,2010-01-01 00:00:00,0070214,LAURIER RELAX NIGHT12PADS,1.0,15500.0,15500.0
37801,2010-01-01 00:00:00,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
14510,2010-02-09 17:17:56,0070816,ADES 600ML,1.0,2000.0,2000.0
47545,2010-11-12 21:30:25,0210017,PALL MALL MENTHOL 20S,1.0,6300.0,6300.0
51127,2010-01-01 00:00:00,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,8000.0,8000.0
51127,2010-01-01 00:00:00,0240412,PEPSODENT 120G,1.0,3900.0,3900.0
37802,2010-01-01 00:00:00,0120059,POCARI KLG 330ML,1.0,4500.0,4500.0
49145,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5700.0,5700.0
17836,2010-12-09 09:50:41,0340009,WALLS FEAST VANILLA65ML,1.0,3000.0,3000.0
17836,2010-12-09 09:50:41,007448,NASA TISSUE ROLL,1.0,1700.0,1700.0
47187,2010-10-12 21:24:14,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
48958,2010-01-01 00:00:00,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
49145,2010-01-01 00:00:00,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
49145,2010-01-01 00:00:00,00003,KOREK API SUPER MATCH,1.0,150.0,150.0
48305,2010-01-01 00:00:00,0240336,DETTOL SOAP FRES120G4+1,1.0,4450.0,4450.0
24459,2010-01-10 21:38:47,0070890,MILTON 15G,1.0,3200.0,3200.0
24459,2010-01-10 21:38:47,0240337,DETTOL SOAP ACTI 70G4+1,1.0,3000.0,3000.0
53029,2010-01-01 00:00:00,4303879,BLASTER BARLEY 170G,1.0,4350.0,4350.0
47546,2010-11-12 21:36:34,0270040,LACTOGEN 2 GOLD 180G,1.0,17200.0,17200.0
50524,2010-01-01 00:00:00,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
37803,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.09,7300.09
48517,2010-01-01 00:00:00,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
17837,2010-12-09 09:52:02,0200416,KIS GRAPE 125G,1.0,4200.0,4200.0
51287,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
49656,2010-01-01 00:00:00,0120519,PULPY ORANGE 350ML,1.0,5500.0,5500.0
24460,2010-01-10 21:39:49,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
42468,2010-01-01 00:00:00,0210038,DJARUM BLACK 16S,1.0,9500.0,9500.0
42468,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
46640,2010-08-12 23:59:32,0210042,MARLBORO LIGHTS PUTIH20S,1.0,11000.0,11000.0
46640,2010-08-12 23:59:32,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
17838,2010-12-09 09:53:30,0200366,KIS MINT BARLEY 125G,1.0,4200.14,4200.14
39307,2010-01-01 00:00:00,0300228,YES FRUITY GRAPE 90ML,1.0,1250.0,1250.0
35067,2010-07-11 09:19:22,0170185,POLYTEX SABUT STAILESS,1.0,1500.0,1500.0
14514,2010-02-09 17:29:09,430222,"DIABETASOL SWEETENER 37,5 G",1.0,12300.0,12300.0
35067,2010-07-11 09:19:22,0230030,WINGS BIRU SCT 122G,1.0,1000.0,1000.0
41486,2010-01-01 00:00:00,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
37805,2010-01-01 00:00:00,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
46302,2010-07-12 22:53:22,0240148,CLOSE UP GREEN 65G,1.0,4000.0,4000.0
46302,2010-07-12 22:53:22,0240694,LIFEBUOY SHP TOTALP 85G,1.0,1750.0,1750.0
46302,2010-07-12 22:53:22,0240100,LUX MAGIC SPELL PURP 85G,1.0,2000.0,2000.0
49656,2010-01-01 00:00:00,0210037,DJARUM BLACK CAPUCINO16S,1.0,9500.0,9500.0
47547,2010-11-12 21:38:26,0210032,DJARUM 76 12S,1.0,5700.0,5700.0
14516,2010-02-09 17:31:04,0070729,COCA COLA 1L,1.0,8500.0,8500.0
24462,2010-01-10 21:50:42,0300076,BENDERA SKM PUTIH GOLD 385G,1.0,8500.0,8500.0
48518,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.2941,7300.2941
42470,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,10750.0,10750.0
53030,2010-01-01 00:00:00,0120070,KIRANTI DATANG BLN 150ML,1.0,3500.0,3500.0
41836,2010-01-01 00:00:00,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
35068,2010-07-11 09:22:06,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
40576,2010-01-01 00:00:00,029204,DOMESTOS NOMOS PROTEC 5X25G,1.0,2200.0,2200.0
39310,2010-01-01 00:00:00,0200336,OKKY JELLY 10PC,1.0,1100.0,1100.0
41836,2010-01-01 00:00:00,0280254,TARO NET SEAWEED 10G,1.0,975.0,975.0
46305,2010-07-12 23:01:01,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
35069,2010-07-11 09:27:22,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
41490,2010-01-01 00:00:00,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
49657,2010-01-01 00:00:00,0340051,WALLS CHOCOLATE VAN350ML,1.0,16000.0,16000.0
47548,2010-11-12 21:39:43,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
40577,2010-01-01 00:00:00,0020011,BATERAI ALKALINE AAA,1.0,8000.0,8000.0
41838,2010-01-01 00:00:00,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
35070,2010-07-11 09:39:25,040095,MAGNUM MAINAN,1.0,10500.0,10500.0
39312,2010-01-01 00:00:00,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
37806,2010-01-01 00:00:00,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
49658,2010-01-01 00:00:00,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
47549,2010-11-12 21:40:04,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
41840,2010-01-01 00:00:00,0070743,RACUN PEMBASMI TIKUS,1.0,15000.0,15000.0
14519,2010-02-09 17:35:16,0240596,SUMBER AYU SIRIH NATURAL 90ML,1.0,6300.0,6300.0
48519,2010-01-01 00:00:00,0040290,RICHEESE ROLLS KEJU12G,1.0,474.925,474.925
24464,2010-01-10 21:54:34,042006,WALLS CORNETTO DISC CHOCOLATE,1.0,6000.0,6000.0
17840,2010-12-09 09:57:20,0280022,PIATTOS SAPI PNGGANG 50G,1.0,3500.0,3500.0
17840,2010-12-09 09:57:20,0280024,PIATTOS KEJU 50G,1.0,3500.0,3500.0
14522,2010-02-09 17:44:53,0070659,VITAZONE ORANGE 350ML,1.0,2000.0,2000.0
17840,2010-12-09 09:57:20,0040352,NISSIN CRISPY CRACKERS 250G,1.0,6200.0,6200.0
24464,2010-01-10 21:54:34,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
35071,2010-07-11 09:43:04,0210027,MARLBORO FILTER MERAH20S,1.0,11000.0,11000.0
35071,2010-07-11 09:43:04,0120374,NU GREEN TEA ORIGINAL330ML,1.0,3500.0,3500.0
42473,2010-01-01 00:00:00,0200032,YUPI APPLE RING 50G,1.0,2250.0,2250.0
53031,2010-01-01 00:00:00,4303570,KRESEK APOLLO BIRU BSR,1.0,4000.0,4000.0
53031,2010-01-01 00:00:00,0005363,KRESEK DUA IKAN KNG KCL,1.0,1650.0,1650.0
49660,2010-01-01 00:00:00,0120519,PULPY ORANGE 350ML,1.0,5500.0,5500.0
46642,2010-09-12 00:11:26,0120168,COCA COLA  250ML KLG,1.0,4000.0,4000.0
46642,2010-09-12 00:11:26,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
39315,2010-01-01 00:00:00,4303543,MADU BABY NATURAL 150ML,1.0,16000.0,16000.0
51129,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
14524,2010-02-09 17:47:31,0210012,GUDANG GARAM KRETEK12S,1.0,6000.0,6000.0
14524,2010-02-09 17:47:31,016,KOREK TOKAI,1.0,1923.12,1923.12
51129,2010-01-01 00:00:00,0210036,LA LIGHTS 16S,1.0,9500.0,9500.0
42474,2010-01-01 00:00:00,0160512,MAMY POKO M1,1.0,2700.0,2700.0
49146,2010-01-01 00:00:00,0290192,AUTAN FAMILY ORANGE 50ML,1.0,5600.0,5600.0
49146,2010-01-01 00:00:00,0240795,LIFEBUOY BW  MILDCARE 100ML,1.0,4800.0,4800.0
49146,2010-01-01 00:00:00,0240133,PEPSODENT 75G,1.0,3000.0,3000.0
50525,2010-01-01 00:00:00,0300152,INDOMILK KIDS STRW125ML/UHT,1.0,2000.0,2000.0
50525,2010-01-01 00:00:00,0120153,ABC ORANGE JUICE 250ML,1.0,3300.0,3300.0
51129,2010-01-01 00:00:00,0280039,SUKRO KATOM 140G,1.0,3500.0,3500.0
51904,2010-01-01 00:00:00,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
35072,2010-07-11 10:04:11,012511,MIZONE APPLE GUAVA 500ML,1.0,3000.0,3000.0
35072,2010-07-11 10:04:11,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
47550,2010-11-12 21:42:48,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
47550,2010-11-12 21:42:48,0270004,DANCOW INSTAN ZINK 200GR,1.0,13900.0,13900.0
48307,2010-01-01 00:00:00,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
48307,2010-01-01 00:00:00,0300198,BENDERA FF COKELAT220G,1.0,6300.0,6300.0
46306,2010-07-12 23:09:35,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
46306,2010-07-12 23:09:35,0330013,AQUA 330ML 24 D 5400,1.0,1250.0,1250.0
52720,2010-01-01 00:00:00,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
52720,2010-01-01 00:00:00,0240139,PEPSODENT HERBAL 75G,1.0,3900.0,3900.0
24466,2010-01-10 21:56:12,0100324,VIVELLE DEO WHT MUS 50ML,1.0,7200.0,7200.0
52720,2010-01-01 00:00:00,4303332,RICHEESE KRIMERO WAFFLE,1.0,450.0,450.0
52720,2010-01-01 00:00:00,0040290,RICHEESE ROLLS KEJU12G,1.0,500.0,500.0
35073,2010-07-11 10:13:50,0330016,CLUB 1500ML,1.0,2500.0,2500.0
37807,2010-01-01 00:00:00,0340066,WALLS PADDLE FRUITY ZAP,1.0,2700.0,2700.0
41845,2010-01-01 00:00:00,0120058,YOU C1000 ORANGE 140ML,1.0,4500.0,4500.0
49147,2010-01-01 00:00:00,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
42475,2010-01-01 00:00:00,0070264,NICE FACIAL T 200S,1.0,6200.0,6200.0
41846,2010-01-01 00:00:00,0300105,YES TUTTI FRUITY 90ML,1.0,1250.0,1250.0
14526,2010-02-09 17:51:26,0070262,NICE BATHROOM T ROLL,1.0,2200.0,2200.0
14526,2010-02-09 17:51:26,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
51905,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10300.0,10300.0
46309,2010-07-12 23:14:10,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
52720,2010-01-01 00:00:00,0160213,JOHNSONS PWD BLOSSOM 50G,1.0,2500.0,2500.0
48308,2010-01-01 00:00:00,0340066,WALLS PADDLE FRUITY ZAP,1.0,2700.0,2700.0
14527,2010-02-09 18:05:21,037104,NEON DOP 18W,1.0,5000.0,5000.0
42476,2010-01-01 00:00:00,007468,FEMINA NEW,1.0,1250.0,1250.0
37809,2010-01-01 00:00:00,0290194,AUTAN JUNIOR 5PC/BOX,1.0,2850.0,2850.0
51907,2010-01-01 00:00:00,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
49148,2010-01-01 00:00:00,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
46310,2010-07-12 23:15:14,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
47551,2010-11-12 21:43:47,0070248,CHARM SPR COM10P/28CM,1.0,7200.0,7200.0
47551,2010-11-12 21:43:47,430297,SPRITE 425ML BTL SERU,1.0,5500.0,5500.0
51132,2010-01-01 00:00:00,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
14528,2010-02-09 18:14:41,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
52423,2010-01-01 00:00:00,0280069,MAYASI HOT SENZA 70G,1.0,5300.0,5300.0
24467,2010-01-10 21:57:04,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
24467,2010-01-10 21:57:04,007815,MURNI RASA SINGKONG KEJU STICK,1.0,4100.0,4100.0
52423,2010-01-01 00:00:00,4303270,OOPS OLEZZO 14G,1.0,500.0,500.0
17841,2010-12-09 09:59:45,0280161,GARUDA KCNG KULIT 500G,1.0,17000.0,17000.0
17841,2010-12-09 09:59:45,0280210,LEO KERIPIK KNTNG SAPI18G,1.0,1000.0,1000.0
17841,2010-12-09 09:59:45,0200366,KIS MINT BARLEY 125G,1.0,4200.14,4200.14
14529,2010-02-09 18:15:07,0210068,NEO MILD 16S,1.0,6699.81,6699.81
17841,2010-12-09 09:59:45,0120338,YOU C1000 LEMON 500ML,1.0,6000.0,6000.0
17841,2010-12-09 09:59:45,0340019,WALLS MOO CONE 286MG,1.0,3700.0,3700.0
39317,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.0,7300.0
39317,2010-01-01 00:00:00,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
50823,2010-01-01 00:00:00,006021,GULA PASIR 1/2 KG,1.0,5400.0,5400.0
37810,2010-01-01 00:00:00,0230009,SUNLIGHT LIME 90ML/R,1.0,1250.0,1250.0
37810,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,10750.0,10750.0
48666,2010-01-01 00:00:00,0110069,MIE ABC SELERA PDS SEMUR70G,1.0,1150.0,1150.0
48666,2010-01-01 00:00:00,0110064,MIE ABC SELERA PDS TOMAT 70G,1.0,1045.0,1045.0
50823,2010-01-01 00:00:00,0110019,POP MIEMINI AYAM BWNG35G,1.0,1850.0,1850.0
48309,2010-01-01 00:00:00,0340009,WALLS FEAST VANILLA65ML,1.0,3000.0,3000.0
40579,2010-01-01 00:00:00,0300148,INDOMILK STROWBERY195ML,1.0,2500.0,2500.0
40579,2010-01-01 00:00:00,013077,MINYAK GRG RESTO 225ML,1.0,2750.0,2750.0
40579,2010-01-01 00:00:00,4303271,TANGO WFR VANILA 10G,1.0,433.898,433.898
40579,2010-01-01 00:00:00,4303332,RICHEESE KRIMERO WAFFLE,1.0,450.0,450.0
40579,2010-01-01 00:00:00,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
50823,2010-01-01 00:00:00,4303739,BANGKIT ROTI,1.0,1000.0,1000.0
52423,2010-01-01 00:00:00,0280261,GARUDA PILUS RUMPUT LAUT 19G,1.0,500.0,500.0
52423,2010-01-01 00:00:00,0200236,YUPI AQUARIUM COCKTAIL 15G,1.0,950.0,950.0
37811,2010-01-01 00:00:00,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
49149,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
52423,2010-01-01 00:00:00,0040143,BENG BENG 20G,1.0,1000.0,1000.0
48521,2010-01-01 00:00:00,0280338,TARO NET SEAWEED 40G,1.0,3500.0,3500.0
46311,2010-07-12 23:15:51,0070311,SOFTEX MAXI FIT NW 8,1.0,3000.0,3000.0
48521,2010-01-01 00:00:00,0040301,OREO STROWBERY29.4G,1.0,1000.0,1000.0
48521,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5700.0,5700.0
47804,2010-12-12 14:19:09,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
47804,2010-12-12 14:19:09,0130046,SUNCO 1000L/R,1.0,12500.0,12500.0
52423,2010-01-01 00:00:00,0040167,GERY PIRAMID CHO 12G,1.0,550.0,550.0
46643,2010-09-12 00:23:12,0040365,BISKUAT ENERGI COKLAT 63G,1.0,1500.0,1500.0
46643,2010-09-12 00:23:12,0100878,BISKUAT ENERGI  59G,1.0,1500.0,1500.0
52423,2010-01-01 00:00:00,4303608,CUPI-CUPI CKLT CRSPY 25G,1.0,1000.0,1000.0
52423,2010-01-01 00:00:00,4303271,TANGO WFR VANILA 10G,1.0,433.898,433.898
52423,2010-01-01 00:00:00,0040297,OOPS WAFER KEJU KRIM15G,1.0,450.0,450.0
46312,2010-07-12 23:19:28,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
47553,2010-11-12 21:47:56,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
47553,2010-11-12 21:47:56,00003,KOREK API SUPER MATCH,1.0,150.0,150.0
37812,2010-01-01 00:00:00,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
37812,2010-01-01 00:00:00,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
24775,2010-02-10 20:19:20,006019,GULA PASIR 1KG,1.0,10500.0,10500.0
24775,2010-02-10 20:19:20,0300076,BENDERA SKM PUTIH GOLD 385G,1.0,8500.0,8500.0
24775,2010-02-10 20:19:20,008235,TEH TANG BIRU 40 G,1.0,1325.0,1325.0
52423,2010-01-01 00:00:00,430248,HEXOS STRONG MINT,1.0,1300.0,1300.0
46313,2010-07-12 23:31:58,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
46644,2010-09-12 00:24:55,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
52423,2010-01-01 00:00:00,0040424,GERY CHOCOLATOS MINI 30G,1.0,1000.0,1000.0
52423,2010-01-01 00:00:00,0280292,KATOM BBQ FLAFOUR 85G,1.0,2500.0,2500.0
48523,2010-01-01 00:00:00,0050094,ROYCO AYAM 8G/SCT,1.0,325.0,325.0
50526,2010-01-01 00:00:00,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
48667,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
40583,2010-01-01 00:00:00,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
42477,2010-01-01 00:00:00,0240133,PEPSODENT 75G,1.0,3000.0,3000.0
42477,2010-01-01 00:00:00,0240170,CLEAR SHP MEN HFD90ML,1.0,8000.0,8000.0
42477,2010-01-01 00:00:00,0070691,FORMULA CONFIDENT SOFT,1.0,2500.0,2500.0
48310,2010-01-01 00:00:00,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
48310,2010-01-01 00:00:00,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
51290,2010-01-01 00:00:00,0210038,DJARUM BLACK 16S,1.0,9600.0,9600.0
39323,2010-01-01 00:00:00,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
48960,2010-01-01 00:00:00,4303620,TANGO WAFFLE CRUNCHBRRY 11G,1.0,500.0,500.0
37813,2010-01-01 00:00:00,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
37813,2010-01-01 00:00:00,0070271,PASEO DORAEMON 20S,1.0,2700.0,2700.0
48960,2010-01-01 00:00:00,0040333,TANGO WAFFLE CRUNCHOX11.8G,1.0,500.0,500.0
48960,2010-01-01 00:00:00,4303618,"FULLO VAN MILK 14,5G",1.0,500.0,500.0
48960,2010-01-01 00:00:00,0040016,MIO FULLO 15G,1.0,500.0,500.0
41848,2010-01-01 00:00:00,4303543,MADU BABY NATURAL 150ML,1.0,16000.0,16000.0
41848,2010-01-01 00:00:00,0280118,CHITATO SAPI PANGGANG 15G,1.0,1800.0,1800.0
24468,2010-01-10 21:58:13,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
24468,2010-01-10 21:58:13,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
24468,2010-01-10 21:58:13,0070717,MOTHERLAND SOBEK SPECIAL,1.0,4999.95,4999.95
39324,2010-01-01 00:00:00,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
37814,2010-01-01 00:00:00,0070264,NICE FACIAL T 200S,1.0,6200.0,6200.0
40585,2010-01-01 00:00:00,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
40585,2010-01-01 00:00:00,0280163,GARUDA KCNG KULIT 80G,1.0,2000.0,2000.0
14531,2010-02-09 18:30:55,0070313,SOFTEX MAXI FIT WING 8,1.0,3750.0,3750.0
48960,2010-01-01 00:00:00,4303806,FULLO TWIST CH VNL12G,1.0,500.0,500.0
48669,2010-01-01 00:00:00,0270068,SGM 2 PRESINUTRI 150G,1.0,11200.0,11200.0
17843,2010-12-09 10:03:16,007469,BEST TISUE PARFUM,1.0,3500.0,3500.0
17843,2010-12-09 10:03:16,0120338,YOU C1000 LEMON 500ML,1.0,6000.0,6000.0
17843,2010-12-09 10:03:16,0120204,FRESTEA FRUTCY APL500ML,1.0,5000.0,5000.0
49665,2010-01-01 00:00:00,0340021,WALLS CONELLO MOCHA125ML,1.0,6000.0,6000.0
24469,2010-01-10 22:00:12,0210038,DJARUM BLACK 16S,1.0,9500.0,9500.0
51290,2010-01-01 00:00:00,0270225,SUN BERAS MERAH120G/BOX,1.0,4800.0,4800.0
39325,2010-01-01 00:00:00,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
51290,2010-01-01 00:00:00,0270241,SUN SAYUR MAYUR 120G,1.0,4800.0,4800.0
53032,2010-01-01 00:00:00,0040242,OKKY KOKO DRINK LECI 190ML,1.0,850.0,850.0
41849,2010-01-01 00:00:00,430201,W/COCO ICE BON2SK100,1.0,1800.0,1800.0
37816,2010-01-01 00:00:00,0120373,NU GREEN TEA ORIGINAL500ML,1.0,4000.0,4000.0
52721,2010-01-01 00:00:00,4303524,YOU C1000 APPLE 140ML,1.0,4500.0,4500.0
46645,2010-09-12 00:27:14,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
14532,2010-02-09 18:31:56,0030017,TEPUNG CAKRA KEMBAR 1/2KG,1.0,10500.0,10500.0
47552,2010-11-12 21:46:28,0080058,KAPAL API SPECIAL 65G/S,1.0,3500.0,3500.0
47552,2010-11-12 21:46:28,0160197,DEE DEE SHP GRAPE45ML/R,1.0,1500.0,1500.0
47552,2010-11-12 21:46:28,4303610,COKLAT PAYUNG JUNIOR TPLES 60S,1.0,1000.0,1000.0
48527,2010-01-01 00:00:00,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
24470,2010-01-10 22:02:45,0210074,BENTOEL BIRU 12,1.0,7200.0,7200.0
41851,2010-01-01 00:00:00,041093,PENGADUK SAYUR,1.0,5400.0,5400.0
50527,2010-01-01 00:00:00,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
47188,2010-10-12 21:24:44,0040178,GERY WAFELATOS 20G,1.0,1000.0,1000.0
47188,2010-10-12 21:24:44,4303739,BANGKIT ROTI,1.0,1000.0,1000.0
47188,2010-10-12 21:24:44,0280039,SUKRO KATOM 140G,1.0,3500.0,3500.0
47188,2010-10-12 21:24:44,0070570,RONALEE ROTI,1.0,1500.0,1500.0
24171,2010-01-10 00:35:19,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
24171,2010-01-10 00:35:19,0210045,LA LIGHTS MENTHOL 16S,1.0,9400.0,9400.0
42479,2010-01-01 00:00:00,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
17846,2010-12-09 10:11:51,014,REXONA DEO-LOTION ACTIV 10GR,1.0,1500.0,1500.0
48311,2010-01-01 00:00:00,0120309,YAKULT,1.0,1300.0,1300.0
48311,2010-01-01 00:00:00,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
14536,2010-02-09 18:49:10,0210066,BINTANG BUANA FILTER 12S,1.0,4800.0,4800.0
14536,2010-02-09 18:49:10,0210035,LA LIGHTS MENTHOL 12S,1.0,7000.0,7000.0
39329,2010-01-01 00:00:00,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
48529,2010-01-01 00:00:00,0210015,U MILD 16S,1.0,7000.0,7000.0
40586,2010-01-01 00:00:00,0070778,OREO ICE CREAM 137G,1.0,5400.0,5400.0
40586,2010-01-01 00:00:00,4303608,CUPI-CUPI CKLT CRSPY 25G,1.0,1000.0,1000.0
40586,2010-01-01 00:00:00,0100879,BISKUAT BOLU RS PANDAN16G,1.0,1000.0,1000.0
51137,2010-01-01 00:00:00,0210045,LA LIGHTS MENTHOL 16S,1.0,9500.0,9500.0
51291,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
37817,2010-01-01 00:00:00,0280210,LEO KERIPIK KNTNG SAPI18G,1.0,1000.0,1000.0
37817,2010-01-01 00:00:00,007821,MURNI RASA PILUS AUSTRALIA,1.0,4100.0,4100.0
37817,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,10750.0,10750.0
39331,2010-01-01 00:00:00,0340066,WALLS PADDLE FRUITY ZAP,1.0,2700.0,2700.0
50824,2010-01-01 00:00:00,4303599,KRESEK MESEM PUTIH TGG,1.0,3200.0,3200.0
17847,2010-12-09 10:12:15,0120338,YOU C1000 LEMON 500ML,1.0,6000.0,6000.0
17847,2010-12-09 10:12:15,0200006,SUGUS MINT 30G,1.0,1782.0,1782.0
24474,2010-01-10 22:09:47,0210067,BINTANG BUANA KRETEK 12S,1.0,4300.0,4300.0
51139,2010-01-01 00:00:00,0330013,AQUA 330ML 24 D 5400,1.0,1250.0,1250.0
47809,2010-12-12 14:47:36,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
47809,2010-12-12 14:47:36,4303621,WALLS MAGNUM ALMOND 90ML,1.0,10000.0,10000.0
37818,2010-01-01 00:00:00,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
48964,2010-01-01 00:00:00,0070234,MAMY POKO NEWBORN/4S,1.0,8850.0,8850.0
42481,2010-01-01 00:00:00,0310070,ELLIPS VR NUTRI CLR/6PCS,1.0,4950.0,4950.0
46314,2010-07-12 23:40:58,0210036,LA LIGHTS 16S,1.0,9500.0,9500.0
46314,2010-07-12 23:40:58,4303547,PULPY TROPICAL 350ML,1.0,5500.0,5500.0
17848,2010-12-09 10:16:09,0070712,STAR MILD HIJAU 16S,1.0,8893.5,8893.5
24475,2010-01-10 22:11:24,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
39333,2010-01-01 00:00:00,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
39333,2010-01-01 00:00:00,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
14539,2010-02-09 18:54:46,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
