ID_PENJUALAN,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,Utility
40593,0080057,KAPAL API SPECIAL 30G/S,1.0,1850.0,1850.0
40593,0240719,GIV PAPAYA KTK 80G,1.0,1400.0,1400.0
40593,0240133,PEPSODENT 75G,1.0,3000.0,3000.0
35126,0280338,TARO NET SEAWEED 40G,1.0,3500.0,3500.0
35126,0280203,GARUDA PILUS ORIGINAL95G,1.0,2200.0,2200.0
40593,0003630,MATA RODA PENGUAT RASA 12 G 3S,1.0,1000.0,1000.0
48564,00003,KOREK API SUPER MATCH,1.0,150.0,150.0
41882,4303335,APACHE PREMIUM KRETEK 12S,1.0,5300.0,5300.0
47213,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
39403,0230009,SUNLIGHT LIME 90ML/R,1.0,1250.0,1250.0
42519,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
48353,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
51934,0240639,ASEPSO+ CLEAN 80G,1.0,4200.0,4200.0
41883,0005363,KRESEK DUA IKAN KNG KCL,1.0,1650.0,1650.0
51160,0040017,OOPS FUGU KEJU PNG 14G,1.0,1000.0,1000.0
51160,4303553,GARUDA KCNG TELOR 20G,1.0,500.0,500.0
39404,0210071,DJARUM 76 16S,1.0,7500.0,7500.0
47843,4303523,CI CI UMBRELLA WONDERFUL,1.0,15000.0,15000.0
42520,0230066,B29 CLAS JASMINE/BLUE800G,1.0,12100.0,12100.0
47843,0300077,BENDERA SKM COKLAT385G,1.0,6800.0,6800.0
38005,0210064,SURYA PROMILD 16S,1.0,7300.09,7300.09
39406,0210021,SAMPOERNA AMILD 12S,1.0,7600.0,7600.0
14583,0110031,SUPERMI GOBANG 90G,1.0,1250.0,1250.0
14583,0110012,INDOMIE GORENG 85G,1.0,1299.95,1299.95
14583,0110011,INDOMIE AYAM BWNG 69G,1.0,1200.0,1200.0
51160,0040402,NISSIN LOVELY LEMON 14G,1.0,500.0,500.0
51160,4303644,VITAMILK PREB CKL 60ML,1.0,1000.0,1000.0
51934,0240549,DETTOL ORIGINAL120G4+1/P,1.0,4500.0,4500.0
48567,0120391,NU GREEN TEA KURMA 500ML,1.0,4000.0,4000.0
41885,4303652,"CERELAC WRTL,BYM &LB 120G",1.0,11200.0,11200.0
48355,0290202,DOMESTOS NOMOS PROT LAVC50G,1.0,2650.0,2650.0
46334,0100119,CITRA H&B LWHT BNG120ML,1.0,8000.0,8000.0
42522,0300129,ULTRA MILK STRAW 125ML,1.0,1850.0,1850.0
39408,430297,SPRITE 425ML BTL SERU,1.0,5750.0,5750.0
46334,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
40594,0070720,MOTHERLAND ROTI TAWAR,1.0,6000.0,6000.0
46334,4303677,CITRA L PEARLY WHT 75G,1.0,1500.0,1500.0
46334,430188,SISIR BESAR,1.0,2500.0,2500.0
47214,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
39410,430239,ABC SP GRADE JERUK PLUS SUSU,1.0,16000.0,16000.0
48357,0210013,CLAS MILD 12S,1.0,7000.0,7000.0
48991,0340066,WALLS PADDLE FRUITY ZAP,1.0,2700.0,2700.0
47575,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
47215,0300158,INDOMILK PUTIH397G/KL,1.0,7700.0,7700.0
47575,0070687,BOLPOIN STANDARD AE7,1.0,1000.0,1000.0
47575,4303785,PENSIL STAEDTLER 2B,1.0,3000.0,3000.0
42524,007803,MURNI RASA KACANG BANDUNG,1.0,4500.0,4500.0
38007,0210018,PALL MALL LIGHTS/BIRU 20S,1.0,6200.0,6200.0
38007,0120461,FANTA VIT C JERUK LEMON 250ML,1.0,4000.0,4000.0
42524,0120206,FRESTEA MELATI 500ML,1.0,5000.0,5000.0
46336,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
14585,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
48991,4303831,SEA CRUNCH KEPITING LADA HTM40G,1.0,3500.0,3500.0
48991,0070764,TARO NET COWBOY STEAK 40G,1.0,3450.0,3450.0
51935,0210070,RED MILD 16S,1.0,6000.0,6000.0
47847,0070720,MOTHERLAND ROTI TAWAR,1.0,6000.0,6000.0
39413,4303669,MAPLE BAKSO PEDAS,1.0,8500.0,8500.0
46670,005188,BANGO 85ML,1.0,2150.0,2150.0
46670,0040297,OOPS WAFER KEJU KRIM15G,1.0,450.0,450.0
46670,0040179,"GERY CHOCOLATOS 13,5G",1.0,475.0,475.0
14586,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
46670,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
47216,0210064,SURYA PROMILD 16S,1.0,7300.2941,7300.2941
17862,0230032,BOOM 550G,1.0,4800.0,4800.0
17862,0200292,FONNUT 60G,1.0,4800.0,4800.0
17862,430120,WELCO CHO KCG MENTE 80G,1.0,7000.0,7000.0
17862,0040261,TIM TAM CHOCO CAPP 120G,1.0,7200.0,7200.0
17862,0040199,TRENZ CHOCO NUT75G,1.0,3800.0,3800.0
17862,0330012,AQUA 1500ML 12 D 5500,1.0,2968.7,2968.7
49165,4303337,SONNY CUP 240ML,1.0,350.0,350.0
42525,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
49165,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
38008,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
38008,0070658,VITAZONE GRAPEBERRY 350ML,1.0,2000.0,2000.0
48568,0300228,YES FRUITY GRAPE 90ML,1.0,1250.0,1250.0
24503,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
24503,0070601,ANEKA BOGA PISANG KEJU,1.0,2000.0,2000.0
24503,0100949,SARIAYU PLMB MAWAR35ML,1.0,5900.0,5900.0
24503,0040301,OREO STROWBERY29.4G,1.0,1000.0,1000.0
48568,0210027,MARLBORO FILTER MERAH20S,1.0,11000.0,11000.0
14588,0210016,PALL MALL FILTER MRH20S,1.0,6000.0,6000.0
17863,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
49165,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
48700,0240149,CLOSE UP GREEN 110G,1.0,6350.0,6350.0
48700,006021,GULA PASIR 1/2 KG,1.0,5500.0,5500.0
49165,007837,MURNI RASA KACANG ATOM,1.0,4000.0,4000.0
49165,007807,MURNI RASA KUPING GAJAH PUTIH,1.0,4000.0,4000.0
46671,4303796,TORABIKA JAHE SUSU 25G,1.0,850.0,850.0
48360,0210004,WISMILAK DIPLOMAT 12S,1.0,8700.0,8700.0
41887,0290202,DOMESTOS NOMOS PROT LAVC50G,1.0,2650.0,2650.0
41887,0040121,OREO DOUBLE DELIG29.4G,1.0,1000.0,1000.0
41887,0040424,GERY CHOCOLATOS MINI 30G,1.0,1000.0,1000.0
24504,0120446,MILKUAT RS TUTI FRUTTI 70ML,1.0,1000.0,1000.0
48570,0080057,KAPAL API SPECIAL 30G/S,1.0,1850.0,1850.0
47577,4303523,CI CI UMBRELLA WONDERFUL,1.0,15000.0,15000.0
42526,0330013,AQUA 330ML 24 D 5400,1.0,1250.0,1250.0
38009,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
38009,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
14589,0300085,BENDERA INSTAN MADU200G,1.0,13250.0,13250.0
14589,0240253,SHINZUI SABUN KIREI100G,1.0,2650.0,2650.0
52432,0230090,DAIA BUNGA 900G,1.0,9500.0,9500.0
24505,0005663,KRESEK PUTIH KCL DRAGON PAGODA,1.0,2300.0,2300.0
52432,008238,KAPAL API MOKA 40G,1.0,1750.0,1750.0
52432,006021,GULA PASIR 1/2 KG,1.0,5400.0,5400.0
39415,0120219,CAP KAKI TIGA LP JERUK320ML,1.0,5000.0,5000.0
39415,0120217,CAP KAKI TIGA LP APEL 320ML,1.0,5000.0,5000.0
39415,0120222,CAP KAKI TIGA LP STRAW 320ML,1.0,5000.0,5000.0
48362,0300078,BENDERA OMELA 385G,1.0,5850.0,5850.0
17864,0070291,MODERN COTTON BUDS 100S BESAR,1.0,2500.0,2500.0
48571,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
40596,0300077,BENDERA SKM COKLAT385G,1.0,6800.0,6800.0
40596,0040178,GERY WAFELATOS 20G,1.0,1000.0,1000.0
40596,0040142,ROMA SUPERSTAR WAFER 18G,1.0,500.0,500.0
24506,0210042,MARLBORO LIGHTS PUTIH20S,1.0,11000.0,11000.0
40596,007446,LAURIER ACTF DAY 4+1,1.0,2750.0,2750.0
46672,4303467,ALOHA NAPKIN 100SHT,1.0,2000.0,2000.0
52432,013076,HEMART 500ML,1.0,5900.0,5900.0
38010,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
38010,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
48363,0210032,DJARUM 76 12S,1.0,5700.0,5700.0
41888,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
41888,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
40598,0210015,U MILD 16S,1.0,7000.0,7000.0
14590,016,KOREK TOKAI,1.0,1923.12,1923.12
24507,0210030,DJARUM SUPER 12S,1.0,8600.0,8600.0
24507,0210036,LA LIGHTS 16S,1.0,9400.0,9400.0
49166,4303827,SALSA NANO-NANO JRK 130G,1.0,4300.0,4300.0
48993,0210027,MARLBORO FILTER MERAH20S,1.0,11000.0,11000.0
48993,4303555,CHO CHO RICE CRISPY 16G,1.0,1000.0,1000.0
51937,0300093,BENDERA COKLAT 190ML/BTL,1.0,2500.0,2500.0
38012,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
41889,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
47218,4303657,ST. KWACI MTHRI 100G,1.0,8250.0,8250.0
49168,430186,ROD'S MILD 16,1.0,5400.0,5400.0
17866,0120348,MIZONE LYCHEE LEMON 500ML,1.0,3000.0,3000.0
17866,0120300,VITAZONE ORANGE 480ML,1.0,2750.0,2750.0
17866,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
14592,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
48365,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
48365,0300099,BENDERA COOL CHO190ML/UHT,1.0,2650.0,2650.0
39420,0270081,SGM 4 MADU 150GR,1.0,9750.0,9750.0
39420,0230032,BOOM 550G,1.0,4200.0,4200.0
51165,0100841,VIVA SKIN FOOD CREAM22G,1.0,4750.0,4750.0
51165,0070116,MODERN KAPAS 55G,1.0,3800.0,3800.0
47849,007808,MURNI RASA KORO KULIT,1.0,4500.0,4500.0
51938,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
38013,0120063,POCARI PET 2LT,1.0,14500.0,14500.0
38013,014135,FLORA MURNI RANDU 100ML,1.0,11000.0,11000.0
24511,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
24511,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
48366,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
50847,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
50847,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
48996,4303495,OOPS ROCK N ROLL KEJU 12G,1.0,500.0,500.0
38016,0210023,SAMPOERNA AMILD MENTH16S,1.0,10000.0,10000.0
47851,0300240,VITAMILK STROWBERY 60ML,1.0,1000.0,1000.0
41894,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
24512,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
39422,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
46340,0210045,LA LIGHTS MENTHOL 16S,1.0,9500.0,9500.0
38017,0270027,DANCOW COKLAT 200G,1.0,13500.0,13500.0
40602,0120214,CAP BADAK LP 200ML,1.0,3000.0,3000.0
40602,4303357,BAYGON AER BL/DB 275ML,1.0,16500.0,16500.0
24513,0310039,TANCHO HAIR DYE 6G,1.0,8300.0,8300.0
14594,0210074,BENTOEL BIRU 12,1.0,7000.0,7000.0
14594,0330010,AQUA 240ML,1.0,500.0,500.0
39423,0120141,SARI KACANG IJO 250ML,1.0,2500.0,2500.0
46673,0070731,MOTHERLAND ROTI BROWNIES,1.0,8500.0,8500.0
46673,4303739,BANGKIT ROTI,1.0,1000.0,1000.0
41895,0120332,ISOTONIK PWRD GRAPE500ML,1.0,3500.0,3500.0
48576,0130049,KRAFT CHEDDAR 35G,1.0,3750.0,3750.0
48576,006020,GULA PASIR 1/4KG,1.0,2850.0,2850.0
40604,0270072,SGM 3 VANILA 150G,1.0,10500.0,10500.0
48368,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
14595,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
41897,0210064,SURYA PROMILD 16S,1.0,7300.0,7300.0
49173,430273,PENGAMAN GAS,1.0,7500.0,7500.0
24516,007811,MURNI RASA MAKARONI GURIH,1.0,3900.0,3900.0
48579,0120375,NU GREEN TEA MADU 330ML,1.0,3500.0,3500.0
46341,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
41898,0230011,SUNLIGHT LIME 200ML/R,1.0,2500.0,2500.0
48998,0120194,COCA COLA 1500ML,1.0,10750.0,10750.0
38018,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
38018,041122,SEDOTAN CAP KINCIR,1.0,3000.0,3000.0
38018,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
40605,0200197,NANO NANO KULIT JERUK,1.0,1349.9615,1349.9615
14596,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
17867,0330002,AGUARIA 600ML 24 D 6000,1.0,1409.5489,1409.5489
17867,0160015,MITU TB CLGNE 10LBR,1.0,2800.0,2800.0
17867,0070746,PLASTIK APOLO 74,1.0,1681.66,1681.66
47853,0210070,RED MILD 16S,1.0,6000.0,6000.0
47853,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
48998,4303431,YOWIE PERMEN LOLLI,1.0,500.0,500.0
48369,0240139,PEPSODENT HERBAL 75G,1.0,3900.0,3900.0
24518,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
14597,0120059,POCARI KLG 330ML,1.0,4800.0,4800.0
41900,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
49319,0200365,KIS MINT CHERRY 125G,1.0,4200.0,4200.0
39427,0210023,SAMPOERNA AMILD MENTH16S,1.0,10000.0,10000.0
39427,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
48580,0210070,RED MILD 16S,1.0,6000.0,6000.0
49319,0120055,BUAVITA JUS LECI 250ML,1.0,3916.0,3916.0
49319,0120381,MILO ACTIGEN CHO200ML,1.0,3500.0,3500.0
35127,0230102,RINSO ANTI NODA 900G,1.0,11450.0,11450.0
17868,0210015,U MILD 16S,1.0,7000.0,7000.0
35127,0180023,MOLTO SOFT SP BLUE450ML,1.0,5500.0,5500.0
35127,0230011,SUNLIGHT LIME 200ML/R,1.0,2500.0,2500.0
14598,0120315,FRESTEA 250ML/UHT,1.0,3000.0,3000.0
35127,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1650.0,1650.0
35127,006020,GULA PASIR 1/4KG,1.0,2800.0,2800.0
24520,0200522,VITA JELLY DRINK APEL195G,1.0,850.0,850.0
35127,0080064,ABC KOPI MOCCA 32G/S,1.0,950.0,950.0
48371,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
47855,0020029,BATERAI ALKALINE AA/2PC,1.0,8000.0,8000.0
17869,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
41902,0240191,DOVE SHP HAIRFALL 90ML,1.0,7900.0,7900.0
38019,006021,GULA PASIR 1/2 KG,1.0,5500.0,5500.0
38019,4303618,"FULLO VAN MILK 14,5G",1.0,500.0,500.0
17870,0070683,AQUA BOX 240ML,1.0,18000.0,18000.0
48581,0200182,BOOM MINT STICK,1.0,1000.0,1000.0
47856,0070720,MOTHERLAND ROTI TAWAR,1.0,6000.0,6000.0
50851,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
46343,0070839,PLASTIK YOBEL 1 KG,1.0,2499.24,2499.24
46343,0005363,KRESEK DUA IKAN KNG KCL,1.0,1650.0,1650.0
39428,0160455,HUKI NIPPLE LATEX L,1.0,5400.0,5400.0
39428,0120144,TEH KOTAK JASM200+100ML,1.0,2500.0,2500.0
24523,0200244,OKKY JELLY DRINK BLACK CURRANT,1.0,800.0,800.0
46674,0100119,CITRA H&B LWHT BNG120ML,1.0,8000.0,8000.0
14599,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
14599,0070743,RACUN PEMBASMI TIKUS,1.0,14999.95,14999.95
14599,0120519,PULPY ORANGE 350ML,1.0,5500.0,5500.0
47579,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
52747,0120290,ENERGEN JAHE 30G/S,1.0,1000.0,1000.0
52747,0120287,ENERGEN COKLAT 30G/S,1.0,1000.0,1000.0
49685,0070712,STAR MILD HIJAU 16S,1.0,9200.0,9200.0
49685,0040092,CHO CHO CHO VANILA 40G,1.0,3500.0,3500.0
49685,4303739,BANGKIT ROTI,1.0,1000.0,1000.0
49685,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
35128,0070790,MOTHERLAND BAGELAN JUMBO,1.0,6500.06,6500.06
35128,0300126,ULTRA MILK FC 200ML,1.0,3000.0,3000.0
49685,0210032,DJARUM 76 12S,1.0,5700.0,5700.0
24525,0210021,SAMPOERNA AMILD 12S,1.0,7700.0,7700.0
41904,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
41904,4303524,YOU C1000 APPLE 140ML,1.0,4500.0,4500.0
39430,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
46344,0210070,RED MILD 16S,1.0,6000.0,6000.0
24526,0020003,GILLETTE BLUE II PLUS 1,1.0,4500.0,4500.0
46344,00003,KOREK API SUPER MATCH,1.0,150.0,150.0
14600,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
14600,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
39432,0070712,STAR MILD HIJAU 16S,1.0,9000.0,9000.0
41905,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
53205,0280023,PIATTOS BARBEQUE 50G,1.0,3500.0,3500.0
53205,4303664,ST. MI-NY POPCORN AMRCAN 80G ,1.0,5000.0,5000.0
24527,006021,GULA PASIR 1/2 KG,1.0,5400.0,5400.0
53205,0280022,PIATTOS SAPI PNGGANG 50G,1.0,3500.0,3500.0
53205,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
53205,0330013,AQUA 330ML 24 D 5400,1.0,1250.0,1250.0
35129,0005363,KRESEK DUA IKAN KNG KCL,1.0,1700.0,1700.0
39433,0210035,LA LIGHTS MENTHOL 12S,1.0,7000.0,7000.0
24528,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
52748,4303262,RUBIK MAGIC SQUARE,1.0,7500.0,7500.0
47217,0240735,CLEAR SHP SOFT&SHINY 90ML,1.0,7700.0,7700.0
47217,0110012,INDOMIE GORENG 85G,1.0,1300.0,1300.0
35130,0120169,SPRITE 250ML KLG,1.0,4000.0,4000.0
48582,0070669,LIFEBUOY HW MILD 200ML,1.0,8650.0,8650.0
48582,0110045,POP MIE RS BASO SP57G,1.0,3000.0,3000.0
48582,0300148,INDOMILK STROWBERY195ML,1.0,2500.0,2500.0
48374,0240438,MEDICARE ACTIVE 90G,1.0,1800.0,1800.0
41907,0210036,LA LIGHTS 16S,1.0,9500.0,9500.0
41907,0240254,SHINZUI SABUN MYORI100G,1.0,2900.0,2900.0
48374,008238,KAPAL API MOKA 40G,1.0,1750.0,1750.0
48374,0290138,HIT MAT FLORAL 18+3S,1.0,4300.0,4300.0
46675,0210038,DJARUM BLACK 16S,1.0,9600.0,9600.0
46675,016,KOREK TOKAI,1.0,1500.0,1500.0
46345,0210030,DJARUM SUPER 12S,1.0,8700.0,8700.0
24530,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
17872,0330002,AGUARIA 600ML 24 D 6000,1.0,1409.5489,1409.5489
17872,0200197,NANO NANO KULIT JERUK,1.0,1349.9615,1349.9615
49174,0120377,NU APPLE EC 330ML,1.0,4000.0,4000.0
52433,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
38020,0210058,SURYA SLIM MERAH 16S,1.0,9200.0,9200.0
49320,4303611,COCA COLA 250ML BTL IMUT,1.0,4500.0,4500.0
14602,0240232,EMERON SHP SMOOTH 100ML,1.0,3255.0,3255.0
14602,0240207,EMERON SHP ROSE 90ML,1.0,3300.0,3300.0
14602,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
52433,4303396,ICHIBAN ISOLASI BENING TEBAL,1.0,1000.0,1000.0
47858,034405,ARDILES LOVE,1.0,10800.0,10800.0
47858,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
35132,0130057,FORTUNE 1000L/R,1.0,9500.0,9500.0
48376,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
42527,430249,FANTA STRAW 1L,1.0,8500.0,8500.0
38021,0200416,KIS GRAPE 125G,1.0,4300.0,4300.0
42527,0280125,QTELA BALADO 60G,1.0,3500.0,3500.0
42527,0280329,PIATTOS SNACK KENTANG BBQ85G,1.0,5200.0,5200.0
42527,0040135,TRENZ KEJU 75G,1.0,3960.0,3960.0
42527,0040027,TANGO WFR VANILLA 80G,1.0,3750.0,3750.0
48583,4303487,BUKU TUR TUS DODO 38 LBR,1.0,1250.0,1250.0
49687,0210015,U MILD 16S,1.0,7000.0,7000.0
24531,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
38022,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
40607,008235,TEH TANG BIRU 40 G,1.0,1325.0,1325.0
40607,4303276,SARI MURNI 10G,1.0,925.0,925.0
40607,0290143,HIT MAT KABEL LMPU,1.0,8000.0,8000.0
40607,0170013,WIPOL CLASIPINE 450ML/R,1.0,4500.0,4500.0
40607,0300130,ULTRA MINI COKLAT 125ML,1.0,2000.0,2000.0
24532,0210004,WISMILAK DIPLOMAT 12S,1.0,8550.0,8550.0
46347,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
14603,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
14603,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
52750,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
50530,4303739,BANGKIT ROTI,1.0,1000.0,1000.0
49322,0210070,RED MILD 16S,1.0,6000.0,6000.0
50530,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
49001,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
49001,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
49001,0210015,U MILD 16S,1.0,7000.0,7000.0
49001,0300080,BENDERA SKM CKLT42G/SCT,1.0,1000.0,1000.0
48378,0020029,BATERAI ALKALINE AA/2PC,1.0,8000.0,8000.0
50530,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
50530,0050138,ROMA MALKIST CRACKERS18G,1.0,500.0,500.0
50530,0040142,ROMA SUPERSTAR WAFER 18G,1.0,500.0,500.0
50530,0280016,PIATTOS SAPI PANGGANG 14G,1.0,1000.0,1000.0
35136,041122,SEDOTAN CAP KINCIR,1.0,3000.0,3000.0
50530,0040117,BISKUAT COKLAT KRIM 43.2G,1.0,1500.0,1500.0
38023,0070725,ANEKA BOGA ROTI TAWAR,1.0,3000.0,3000.0
42528,0320004,KIWI SP BLACK 45ML,1.0,9850.0,9850.0
46348,4303466,ALOHA PFT IP.A.111,1.0,5000.0,5000.0
40608,430297,SPRITE 425ML BTL SERU,1.0,5750.0,5750.0
14605,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
50530,430210,DAVOS,1.0,1000.0,1000.0
49324,430247,"HEXOS LICORICE 2,5G",1.0,1300.0,1300.0
17875,0170023,CLING HIJAU 425ML/B,1.0,7700.0,7700.0
17875,013,DUNHILL MENTHOL LIGHTS,1.0,11499.5,11499.5
17875,0120377,NU APPLE EC 330ML,1.0,4000.0,4000.0
17875,430296,COCA COLA 425ML BTL SERU,1.0,5750.0,5750.0
49000,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
14606,016,KOREK TOKAI,1.0,1923.12,1923.12
35138,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
42529,4303529,EXTREME MILD 16S,1.0,6500.0,6500.0
46349,0070876,SO NICE SOSIS SAPI,1.0,1000.0,1000.0
48584,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
41908,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
41908,0080092,KOPIKO BROWN COFFEE25G/S,1.0,900.0,900.0
41908,0080230,ABC BROWNIES 30G,1.0,1000.0,1000.0
47221,0270072,SGM 3 VANILA 150G,1.0,10500.0,10500.0
14607,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
43814,0120295,FATIGON HYDRO JRK  250ML,1.0,3800.0,3800.0
43814,016,KOREK TOKAI,1.0,1500.0,1500.0
42531,0120309,YAKULT,1.0,1300.032,1300.032
40611,0340013,WALLS CON ROYALE STRAW,1.0,6000.0,6000.0
44348,4303451,REJOICE SHP SILKY BLACK 90ML,1.0,6000.0,6000.0
44348,0100806,PONDS PM OCCF 50G,1.0,9250.0,9250.0
47580,0330002,AGUARIA 600ML 24 D 6000,1.0,1409.5489,1409.5489
47580,0040332,OOPS KEJU ASLI 250G,1.0,5800.0,5800.0
47580,4303262,RUBIK MAGIC SQUARE,1.0,7500.0,7500.0
47580,4303574,ELEPHANT BRAND HDPE MANTEL,1.0,3000.0,3000.0
50530,0280283,TARO NET POTATO BBQ 40G,1.0,3500.0,3500.0
48380,0210017,PALL MALL MENTHOL 20S,1.0,6300.0,6300.0
46410,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
50853,008235,TEH TANG BIRU 40 G,1.0,1325.0,1325.0
45098,0040091,CHO CHO CHO RICE CRISP40G,1.0,3500.0,3500.0
45098,0040160,ROMA SLAI OLAI NANAS 40G,1.0,1000.0,1000.0
45098,0040121,OREO DOUBLE DELIG29.4G,1.0,1000.0,1000.0
45098,0280140,VEETOS SAPI 18G,1.0,1000.0,1000.0
40613,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
50853,006020,GULA PASIR 1/4KG,1.0,2800.0,2800.0
43815,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
17877,012511,MIZONE APPLE GUAVA 500ML,1.0,3000.0,3000.0
44350,0210036,LA LIGHTS 16S,1.0,9500.0,9500.0
51940,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
44778,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
40614,0100181,VASELINE H&B H WHT100ML,1.0,10000.0,10000.0
41909,4303471,WALLS CON CLAS CHO 110ML,1.0,5000.0,5000.0
41909,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
24535,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
24535,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
39435,0300241,VITAMILK ANGGUR 60ML,1.0,1000.0,1000.0
39435,0300242,VITAMILK JERUK 60ML,1.0,1000.0,1000.0
39435,0300240,VITAMILK STROWBERY 60ML,1.0,1000.0,1000.0
